Demand ID,Role Status,Region,Project Name,Project Type,Demand Received Date,Track,Location Shore,Primary Skill (Must have),Grade,Role Start Date,Role End Date,Number of FTE,Email,First Name,Last Name,Employment Details Hire Date,Work Region,Designation,Pay Grade,Competency,Onsite/ Offshore,Allocation Status,Skills,Employment ID
8725,Open,EUK,Nelson LLC,CEMS,2024-01-21,FIN,Onsite,Core HR & Payroll,G6,2025-11-26,2026-08-16,0.9,jesusbailey@example.org,Joseph,Cochran,2024-07-25,UK/EUROPE - UK,Associate Consultant,10-Grade 9,HCM,Onsite,Bench,"Core HR,Talent",20268
4239,Staffed,EUK,"Johnson, Blanchard and Goodman",Impl,2024-03-02,FIN,Offshore,Redwood HCM - Core HR and ORC,G8,2025-11-22,2026-12-14,0.7,ewiggins@example.net,Latoya,Gould,2024-08-13,AMEA - KSA,Sr. Consultant II,05-Grade 5,PRGM,Offshore,Freshers Training,"Core HR,Talent",88786
1369,Staffed,AMEA,Carter-Liu,Impl,2024-07-14,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-01-26,2026-01-08,0.9,storres@example.com,Christopher,Munoz,2023-01-04,NA,Associate Consultant,09-Grade 9,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",70874
2473,Staffed,EUK,Murray and Sons,Impl,2024-05-21,FIN,Onsite,"Core HR,Talent",G8,2025-11-18,2026-07-21,0.7,cohencassandra@example.com,Tamara,Valdez,2024-06-01,AMEA - KSA,Associate Consultant,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"Core HR,Talent",41036
5891,Staffed,AMEA,"English, Baker and Johnson",Impl,2024-09-18,HCM,Onsite,Onboarding Journeys,T2,2025-09-07,2026-06-24,0.8,lbrown@example.com,Jared,Miller,2020-01-09,NA,Associate Consultant,T2-Programmer Trainee,HCM,Offshore,Freshers Training,"Core HR,Talent",21892
4722,Staffed,AMEA,"Mcguire, Edwards and Greene",Impl,2024-08-18,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-05-30,2026-04-17,0.8,ubates@example.net,Jodi,Lee,2020-10-21,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"ORC,Talent",90969
4883,Staffed,NA,"Vega, Petty and Mccormick",CEMS,2024-06-14,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-03-14,2026-06-28,0.8,aaronwilliams@example.org,Gloria,Martinez,2020-10-20,NA,Consultant II,07-Grade 7,PRGM,Onsite,Freshers Training,PM,47537
4048,Open,NA,Valentine and Sons,Impl,2023-12-27,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-03-24,2026-10-13,0.6,ihatfield@example.org,Samantha,Gomez,2019-12-20,AMEA - KSA,Consultant I,09-Grade 9,HCM,Onsite,Bench,"ORC,Talent",35241
2241,Staffed,AMEA,"Huff, Singleton and Williams",Impl,2024-08-26,FIN,Offshore,Onboarding Journeys,T2,2025-11-22,2026-10-09,0.6,donald09@example.org,Kevin,Spence,2024-04-24,AMEA - KSA,Sr. Consultant II,09-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",74532
8311,Open,AMEA,"Day, Brown and Riddle",Impl,2024-02-21,HCM,Offshore,Onboarding Journeys,G8,2025-02-17,2026-08-25,0.8,campbelldavid@example.com,Christine,Gonzales,2021-06-15,UK/EUROPE - UK,Consultant I,05-Grade 5,SCM,Offshore,On Project - Partial,PM,19635
5438,Staffed,EUK,Le-Griffin,CEMS,2024-10-24,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-11-05,2026-10-07,0.7,bradley93@example.com,Adam,Richardson,2024-08-08,UK/EUROPE - UK,Consultant I,10-Grade 9,AD,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",23643
5555,Staffed,AMEA,Jones Ltd,CEMS,2024-10-04,HCM,Offshore,Redwood HCM - Core HR and ORC,G8,2025-10-01,2026-02-18,0.7,ishaw@example.net,Anita,Anderson,2023-03-12,CORPORATE,Consultant I,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",29940
1309,Open,EUK,Pierce Group,Impl,2024-03-19,FIN,Onsite,"Core HR,Talent",G5,2025-07-04,2026-12-04,1.0,carrolledward@example.org,Destiny,Gonzalez,2020-02-04,CORPORATE,Consultant I,09-Grade 9,ERP Finance,Offshore,Freshers Training,SQL,95705
4719,Staffed,AMEA,Ward Ltd,Impl,2024-08-05,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-11-16,2026-05-27,0.7,jesusbailey@example.org,Joseph,Cochran,2024-07-25,UK/EUROPE - UK,Associate Consultant,10-Grade 9,HCM,Onsite,Bench,"Core HR,Talent",20268
9282,Staffed,NA,Mitchell Group,CEMS,2024-08-26,HCM,Onsite,Onboarding Journeys,G5,2025-09-06,2026-02-01,0.9,woodkimberly@example.net,Kimberly,West,2022-12-16,AMEA - KSA,Sr. Consultant II,09-Grade 9,AD,Onsite,Freshers Training,SQL,50719
1983,Staffed,NA,Rocha-Hodge,Impl,2024-03-02,FIN,Onsite,Core HR & Payroll,G10,2025-12-08,2025-12-19,0.6,anthony21@example.com,Crystal,Medina,2022-04-29,NA,Consultant I,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",37471
6093,Staffed,EUK,"Hayes, Stevens and Gray",Impl,2024-08-21,HCM,Onsite,Redwood HCM - Core HR and ORC,G8,2025-09-11,2026-04-05,0.9,pamela63@example.net,Charles,Baker,2022-09-13,AMEA - KSA,Associate Consultant,04-Grade 4,SCM,Onsite,Freshers Training,PM,13158
3711,Open,AMEA,Brewer and Sons,CEMS,2024-05-07,FIN,Onsite,Onboarding Journeys,G8,2025-05-16,2026-11-23,0.7,mgarcia@example.org,Donna,Watson,2022-12-05,AMEA - KSA,Manager II - Projects,07-Grade 7,PRGM,Onsite,Bench,SQL,98962
8749,Staffed,NA,"Sims, Jackson and Reynolds",Impl,2024-11-15,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-03-06,2026-04-03,0.8,amybrown@example.net,Jennifer,Hudson,2024-09-26,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Offshore,Bench,"AP,AR",79904
8697,Open,EUK,Briggs and Sons,Impl,2024-08-19,FIN,Offshore,Core HR & Payroll,T2,2025-09-16,2026-03-13,0.8,jennifer46@example.com,Ashley,Vasquez,2020-04-28,AMEA - KSA,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,PM,49716
6987,Staffed,NA,Lloyd Inc,CEMS,2024-10-20,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-04-09,2026-02-07,0.7,nicole74@example.org,Rodney,Yang,2024-11-15,AMEA - KSA,Consultant II,07-Grade 7,PRGM,Onsite,On Project - Partial,PM,64345
8628,Open,NA,Hill Group,CEMS,2024-10-20,FIN,Offshore,Redwood HCM - Core HR and ORC,G6,2025-01-18,2026-03-07,0.6,michaelsosa@example.com,Lauren,Garcia,2023-04-07,CORPORATE,Associate Consultant,04-Grade 4,AD,Offshore,On Project - Fulltime,PM,97329
2382,Staffed,NA,Mcintosh PLC,Impl,2024-03-15,FIN,Offshore,Onboarding Journeys,G10,2025-05-03,2026-03-07,0.8,achen@example.com,Manuel,Mckinney,2023-08-28,CORPORATE,Manager I - Delivery,10-Grade 9,AD,Offshore,Bench,"Core HR,ORC,Absence",82602
4890,Staffed,AMEA,Fox-Morgan,CEMS,2024-08-27,HCM,Onsite,"Core HR,Talent",G5,2025-07-09,2026-07-15,1.0,achen@example.com,Manuel,Mckinney,2023-08-28,CORPORATE,Manager I - Delivery,10-Grade 9,AD,Offshore,Bench,"Core HR,ORC,Absence",82602
6111,Staffed,EUK,"Davis, Daniels and Wilson",CEMS,2024-01-22,HCM,Onsite,Onboarding Journeys,G10,2025-11-28,2026-09-16,1.0,whitesean@example.org,Sabrina,Anderson,2024-02-22,NA,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",36597
5248,Open,AMEA,"Rogers, Davis and Ali",CEMS,2024-06-10,HCM,Offshore,Onboarding Journeys,G8,2025-09-02,2026-07-13,0.8,othomas@example.com,Martin,Fisher,2024-01-28,NA,Manager I - Delivery,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,PM,94672
9611,Staffed,NA,"Bowen, King and Kennedy",CEMS,2024-08-28,HCM,Offshore,Redwood HCM - Core HR and ORC,G5,2025-08-15,2026-07-16,0.6,patrickfoster@example.com,Gregory,Rodriguez,2024-05-25,CORPORATE,Consultant II,09-Grade 9,PRGM,Offshore,On Project - Partial,"AP,AR",91005
8916,Open,EUK,"Wright, Lee and Diaz",Impl,2024-07-25,HCM,Offshore,Core HR & Payroll,G5,2025-10-09,2026-04-30,0.7,campbelldavid@example.com,Christine,Gonzales,2021-06-15,UK/EUROPE - UK,Consultant I,05-Grade 5,SCM,Offshore,On Project - Partial,PM,19635
7527,Open,AMEA,"Weaver, Murray and Giles",Impl,2024-01-11,FIN,Onsite,Redwood HCM - Core HR and ORC,T2,2025-01-18,2026-12-10,0.6,afields@example.org,Michael,Lyons,2023-02-05,AMEA - KSA,Consultant I,10-Grade 9,HCM,Offshore,On Project - Partial,"Core HR,ORC,Absence",71878
6389,Open,NA,Reilly-Horne,Impl,2024-06-12,HCM,Onsite,"Core HR,Talent",G6,2025-09-18,2026-05-01,0.6,johnsonjeremy@example.com,Zachary,Hooper,2020-10-28,CORPORATE,Sr. Consultant II,04-Grade 4,SCM,Onsite,Bench,"Core HR,ORC,Absence",64916
9383,Staffed,EUK,"Martin, Bruce and Mason",CEMS,2024-10-02,FIN,Offshore,"Core HR,Talent",T2,2025-03-12,2026-04-15,0.7,stephenfreeman@example.net,Andrew,Sullivan,2024-11-06,AMEA - KSA,Consultant II,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,"AP,AR",77719
2952,Staffed,NA,James LLC,CEMS,2024-06-17,HCM,Offshore,"Core HR,Talent",T2,2025-05-22,2026-09-27,0.6,simmonsstephanie@example.com,Stacey,Moore,2021-12-29,UK/EUROPE - UK,Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Partial,"ORC,Talent",65142
4417,Staffed,EUK,"Kirk, Bauer and Ford",CEMS,2024-03-15,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-08-12,2026-07-08,0.6,bradleyrodriguez@example.net,Monica,Martin,2024-03-02,NA,Sr. Consultant II,T2-Programmer Trainee,HCM,Onsite,Bench,PM,78308
1813,Staffed,NA,"Pace, Wells and Li",CEMS,2024-04-12,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-07-16,2026-11-03,0.9,meverett@example.net,Rachel,Fisher,2021-04-08,NA,Consultant II,09-Grade 9,SCM,Onsite,Freshers Training,PM,59070
7063,Open,EUK,Scott LLC,CEMS,2024-04-14,FIN,Offshore,Core HR & Payroll,G8,2025-12-07,2026-04-19,0.9,mark88@example.net,Sabrina,Huang,2023-12-13,NA,Manager I - Delivery,T2-Programmer Trainee,PRGM,Offshore,Bench,"Core HR,ORC,Absence",29080
8524,Staffed,AMEA,Pope-Barrett,Impl,2024-10-26,HCM,Onsite,"Core HR,Talent",G8,2025-03-25,2026-09-17,0.8,meverett@example.net,Rachel,Fisher,2021-04-08,NA,Consultant II,09-Grade 9,SCM,Onsite,Freshers Training,PM,59070
2633,Open,EUK,Perez-Roman,Impl,2024-05-31,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-05-12,2026-09-08,0.6,jpowell@example.org,Ashley,Phillips,2024-03-08,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",10320
9830,Staffed,NA,"Manning, Mccoy and Anderson",Impl,2024-02-07,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,2025-08-19,2026-01-31,0.8,stephanieweaver@example.com,Jennifer,Vargas,2024-10-13,UK/EUROPE - UK,Consultant II,09-Grade 9,AD,Offshore,On Project - Fulltime,"Core HR,Talent",68692
2999,Open,EUK,Evans Group,CEMS,2024-02-19,HCM,Onsite,"Core HR,Talent",G5,2025-01-24,2026-07-30,0.9,morganrobert@example.net,Joel,Mckay,2020-07-05,NA,Associate Consultant,07-Grade 7,SCM,Onsite,On Project - Partial,"ORC,Talent",56501
2494,Staffed,EUK,Mayo LLC,Impl,2024-12-07,HCM,Offshore,Onboarding Journeys,G6,2025-03-14,2026-03-16,0.9,ubates@example.net,Jodi,Lee,2020-10-21,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"ORC,Talent",90969
7528,Open,EUK,Schultz-Walters,CEMS,2024-04-09,HCM,Onsite,"Core HR,Talent",T2,2025-02-13,2025-12-17,0.5,jeremybrewer@example.org,Michelle,Beasley,2023-01-27,AMEA - KSA,Sr. Consultant II,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Partial,SQL,36975
6758,Open,EUK,Adams Ltd,CEMS,2024-07-11,FIN,Onsite,Redwood HCM - Core HR and ORC,T2,2025-03-13,2026-09-03,0.6,mgarcia@example.org,Donna,Watson,2022-12-05,AMEA - KSA,Manager II - Projects,07-Grade 7,PRGM,Onsite,Bench,SQL,98962
7777,Open,NA,Griffin LLC,Impl,2024-03-09,HCM,Onsite,"Core HR,Talent",G5,2025-07-13,2026-04-16,0.8,kimberlythompson@example.net,Tracy,Steele,2020-11-07,CORPORATE,Sr. Consultant II,10-Grade 9,AD,Onsite,Freshers Training,SQL,34231
9541,Staffed,AMEA,"Parker, Fitzpatrick and Miller",Impl,2024-01-18,HCM,Onsite,"Core HR,Talent",G6,2025-07-14,2026-04-14,0.9,ishaw@example.net,Anita,Anderson,2023-03-12,CORPORATE,Consultant I,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",29940
5388,Staffed,NA,Miller-Grant,CEMS,2024-05-21,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,2025-10-09,2026-02-09,0.5,plane@example.net,Clayton,Middleton,2021-10-12,UK/EUROPE - UK,Manager I - Delivery,04-Grade 4,PRGM,Onsite,Freshers Training,"AP,AR",98062
2540,Staffed,EUK,Thompson Ltd,CEMS,2024-10-03,FIN,Onsite,Redwood HCM - Core HR and ORC,G6,2025-03-01,2026-09-28,0.6,knightdaniel@example.net,Mia,Kirk,2020-03-23,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,Bench,SQL,93473
4003,Open,NA,"David, Watts and Dennis",Impl,2024-02-12,HCM,Onsite,"Core HR,Talent",G6,2024-12-26,2026-07-28,0.8,carrolledward@example.org,Destiny,Gonzalez,2020-02-04,CORPORATE,Consultant I,09-Grade 9,ERP Finance,Offshore,Freshers Training,SQL,95705
4895,Staffed,EUK,Valdez Group,Impl,2024-06-17,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-04-26,2026-04-27,0.5,plane@example.net,Clayton,Middleton,2021-10-12,UK/EUROPE - UK,Manager I - Delivery,04-Grade 4,PRGM,Onsite,Freshers Training,"AP,AR",98062
8567,Staffed,NA,"Walker, Martin and Simmons",CEMS,2024-06-14,HCM,Onsite,Core HR & Payroll,G8,2025-01-16,2026-05-03,0.8,gcoleman@example.net,Katherine,Holder,2021-08-27,AMEA - KSA,Consultant II,07-Grade 7,PRGM,Offshore,Freshers Training,"ORC,Talent",92849
3850,Staffed,EUK,Flores-Schmitt,Impl,2023-12-22,HCM,Onsite,Core HR & Payroll,T2,2025-12-04,2026-07-06,0.9,anthony21@example.com,Crystal,Medina,2022-04-29,NA,Consultant I,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",37471
5593,Open,AMEA,"Mcmillan, Schwartz and Brady",Impl,2024-04-19,HCM,Onsite,"Core HR,Talent",T2,2025-08-09,2026-01-11,0.6,lblair@example.org,Terri,Mccarthy,2020-08-06,NA,Consultant II,10-Grade 9,HCM,Onsite,On Project - Fulltime,SQL,47965
7420,Staffed,AMEA,Robinson Inc,CEMS,2024-11-13,FIN,Offshore,"Core HR,Talent",G10,2025-12-14,2026-04-21,0.8,virginiataylor@example.net,Julie,Carroll,2024-10-22,NA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"ORC,Talent",61609
4819,Staffed,EUK,Martin Ltd,CEMS,2024-03-14,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,2024-12-21,2026-08-17,0.6,doylemitchell@example.com,Carl,Reyes,2024-08-02,UK/EUROPE - UK,Manager I - Delivery,05-Grade 5,PRGM,Offshore,Freshers Training,"ORC,Talent",38044
7659,Open,NA,"Harris, Adams and Holt",CEMS,2024-08-09,HCM,Onsite,Core HR & Payroll,G5,2025-06-23,2026-03-17,0.9,jpowell@example.org,Ashley,Phillips,2024-03-08,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",10320
9698,Staffed,EUK,"Riley, Lee and Dunn",Impl,2024-11-24,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,2025-02-25,2026-01-06,0.9,heather04@example.net,Angela,Collins,2023-05-01,CORPORATE,Manager I - Delivery,09-Grade 9,HCM,Offshore,Freshers Training,SQL,86593
8433,Open,EUK,Smith-Jones,CEMS,2024-03-19,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-07-20,2026-11-26,0.8,sramirez@example.net,John,Williams,2023-05-16,UK/EUROPE - UK,Associate Consultant,09-Grade 9,AD,Onsite,On Project - Fulltime,"ORC,Talent",72739
9162,Staffed,EUK,Harding-Benton,CEMS,2024-01-11,FIN,Onsite,"Core HR,Talent",G6,2025-11-23,2026-03-31,0.6,elliottjohn@example.net,Pamela,Thomas,2021-01-21,CORPORATE,Sr. Consultant II,10-Grade 9,ERP Finance,Onsite,Freshers Training,"ORC,Talent",25715
8054,Staffed,AMEA,Atkinson-George,Impl,2024-04-04,HCM,Offshore,"Core HR,Talent",G6,2025-11-20,2026-06-04,0.6,jennifer46@example.com,Ashley,Vasquez,2020-04-28,AMEA - KSA,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,PM,49716
3709,Staffed,EUK,"Santana, Rodriguez and Stevens",CEMS,2024-02-04,FIN,Onsite,Redwood HCM - Core HR and ORC,T2,2025-08-11,2026-11-14,1.0,sramirez@example.net,John,Williams,2023-05-16,UK/EUROPE - UK,Associate Consultant,09-Grade 9,AD,Onsite,On Project - Fulltime,"ORC,Talent",72739
9240,Staffed,AMEA,"Powell, Ward and Lester",CEMS,2024-03-25,FIN,Offshore,Onboarding Journeys,G6,2025-09-12,2026-07-13,0.9,suareznatasha@example.com,Jennifer,Moss,2023-06-21,AMEA - KSA,Manager I - Delivery,07-Grade 7,SCM,Onsite,Bench,"ORC,Talent",85977
2089,Staffed,EUK,"Smith, Anderson and Collins",CEMS,2024-05-29,FIN,Offshore,"Core HR,Talent",G10,2025-10-18,2026-08-26,0.7,donald09@example.org,Kevin,Spence,2024-04-24,AMEA - KSA,Sr. Consultant II,09-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",74532
8968,Open,EUK,Salinas-Brock,Impl,2024-01-28,HCM,Onsite,Redwood HCM - Core HR and ORC,T2,2025-03-24,2026-03-26,0.7,johngray@example.com,Ashlee,Ferguson,2023-06-08,NA,Sr. Consultant II,10-Grade 9,HCM,Onsite,Freshers Training,"Core HR,ORC,Absence",51954
3246,Staffed,NA,"Lewis, Morton and Hoffman",CEMS,2024-04-09,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-09-23,2026-01-24,0.8,bryantstephen@example.com,Jonathan,Cummings,2022-08-11,AMEA - KSA,Sr. Consultant II,07-Grade 7,ERP Finance,Onsite,Freshers Training,"AP,AR",95434
1308,Staffed,NA,"Kelly, Levy and Perez",CEMS,2024-01-14,FIN,Offshore,Core HR & Payroll,G6,2024-12-21,2026-10-16,0.6,johngray@example.com,Ashlee,Ferguson,2023-06-08,NA,Sr. Consultant II,10-Grade 9,HCM,Onsite,Freshers Training,"Core HR,ORC,Absence",51954
4143,Open,EUK,Richardson-Ferguson,CEMS,2024-08-12,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,2025-01-05,2026-03-31,0.8,thomasdaniel@example.com,Carly,Graves,2024-07-20,AMEA - KSA,Sr. Consultant II,04-Grade 4,ERP Finance,Onsite,Bench,"ORC,Talent",88211
6994,Open,EUK,"Hernandez, Johnson and Garcia",CEMS,2024-02-21,FIN,Onsite,Redwood HCM - Core HR and ORC,G5,2025-05-27,2025-12-16,0.9,apatterson@example.com,Charles,Mcdonald,2020-08-08,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Partial,SQL,28024
2082,Staffed,AMEA,Estrada-Smith,Impl,2024-04-28,FIN,Onsite,"Core HR,Talent",T2,2025-02-27,2026-12-02,0.6,porterpeter@example.org,Steven,Ingram,2023-05-02,UK/EUROPE - UK,Consultant II,07-Grade 7,HCM,Offshore,On Project - Fulltime,SQL,62776
2983,Open,EUK,Snyder-Reeves,CEMS,2024-11-18,FIN,Onsite,"Core HR,Talent",G8,2025-12-01,2026-06-19,0.9,jeffreystrong@example.org,William,Murphy,2024-08-08,UK/EUROPE - UK,Associate Consultant,07-Grade 7,PRGM,Offshore,Freshers Training,"AP,AR",82607
1691,Open,AMEA,"Kim, Duncan and Stevenson",CEMS,2024-11-06,HCM,Offshore,Core HR & Payroll,T2,2025-04-29,2026-07-12,0.9,lblair@example.org,Terri,Mccarthy,2020-08-06,NA,Consultant II,10-Grade 9,HCM,Onsite,On Project - Fulltime,SQL,47965
1561,Staffed,AMEA,Nguyen-Schultz,CEMS,2024-05-04,HCM,Onsite,Core HR & Payroll,G10,2025-09-10,2026-03-26,0.9,robinsondanielle@example.net,Reginald,Mata,2022-06-08,AMEA - KSA,Consultant I,T2-Programmer Trainee,ERP Finance,Onsite,On Project - Partial,"Core HR,Talent",19815
6161,Staffed,EUK,Taylor PLC,CEMS,2024-08-31,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2024-12-18,2026-02-21,1.0,oli@example.com,Erin,Russell,2020-03-26,CORPORATE,Consultant I,04-Grade 4,AD,Onsite,Bench,"Core HR,ORC,Absence",20292
3459,Staffed,NA,Hicks-Escobar,CEMS,2024-08-29,HCM,Offshore,Redwood HCM - Core HR and ORC,T2,2025-09-12,2026-03-20,1.0,vincentmartin@example.org,David,Cole,2024-05-05,UK/EUROPE - UK,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"Core HR,Talent",77105
8834,Open,AMEA,Leonard-Peters,CEMS,2024-03-19,HCM,Onsite,Redwood HCM - Core HR and ORC,G6,2025-02-17,2025-12-26,0.7,brendanpruitt@example.org,Sharon,Chan,2021-08-25,UK/EUROPE - UK,Consultant I,09-Grade 9,AD,Offshore,On Project - Fulltime,PM,45471
2310,Staffed,NA,"Underwood, Cameron and Porter",Impl,2024-08-01,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-02-26,2026-11-15,0.5,eroth@example.com,George,Sawyer,2021-11-15,NA,Manager II - Projects,04-Grade 4,PRGM,Offshore,Bench,"Core HR,Talent",99131
3405,Staffed,NA,Hart-Walsh,CEMS,2024-10-10,FIN,Onsite,Redwood HCM - Core HR and ORC,G6,2025-12-02,2026-09-04,0.8,greenlori@example.org,Charles,Diaz,2021-07-20,UK/EUROPE - UK,Consultant I,10-Grade 9,SCM,Onsite,On Project - Fulltime,"AP,AR",51851
3036,Open,NA,"Hart, Scott and Green",CEMS,2024-11-01,HCM,Onsite,Onboarding Journeys,G6,2025-05-03,2026-06-29,0.7,bharris@example.net,Ryan,Colon,2023-05-30,AMEA - KSA,Manager II - Projects,07-Grade 7,ERP Finance,Offshore,On Project - Partial,PM,50278
7621,Staffed,EUK,Shepherd-Mathews,Impl,2024-01-11,HCM,Onsite,Core HR & Payroll,G5,2025-05-08,2026-10-31,0.9,nicole74@example.org,Rodney,Yang,2024-11-15,AMEA - KSA,Consultant II,07-Grade 7,PRGM,Onsite,On Project - Partial,PM,64345
2722,Staffed,EUK,Anderson and Sons,Impl,2024-05-12,HCM,Onsite,"Core HR,Talent",G8,2025-11-30,2025-12-29,0.6,kimberlythompson@example.net,Tracy,Steele,2020-11-07,CORPORATE,Sr. Consultant II,10-Grade 9,AD,Onsite,Freshers Training,SQL,34231
4784,Staffed,AMEA,Alvarez Inc,Impl,2024-03-21,HCM,Offshore,Onboarding Journeys,G5,2025-07-03,2026-10-05,0.9,cschroeder@example.net,Bryan,Smith,2020-08-11,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,PRGM,Offshore,On Project - Partial,"Core HR,ORC,Absence",35953
8468,Staffed,AMEA,"Bryant, White and Collins",Impl,2024-11-26,FIN,Onsite,Core HR & Payroll,G6,2025-02-11,2026-06-05,0.7,matthew38@example.net,Joshua,Hernandez,2023-02-23,CORPORATE,Manager II - Projects,04-Grade 4,PRGM,Onsite,Freshers Training,"ORC,Talent",79056
4770,Staffed,AMEA,Farrell-Cooper,CEMS,2024-09-08,HCM,Onsite,"Core HR,Talent",G8,2025-10-14,2026-07-26,0.8,campbelldavid@example.com,Christine,Gonzales,2021-06-15,UK/EUROPE - UK,Consultant I,05-Grade 5,SCM,Offshore,On Project - Partial,PM,19635
4952,Staffed,NA,"Garcia, Rodriguez and Wilson",Impl,2024-11-09,FIN,Offshore,Onboarding Journeys,G6,2025-03-18,2026-01-10,0.6,erin84@example.com,Joshua,Reyes,2023-12-28,UK/EUROPE - UK,Manager I - Delivery,09-Grade 9,ERP Finance,Offshore,Bench,"Core HR,Talent",14297
9008,Open,AMEA,Jensen LLC,CEMS,2024-09-25,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-04-04,2026-11-17,0.8,carrolledward@example.org,Destiny,Gonzalez,2020-02-04,CORPORATE,Consultant I,09-Grade 9,ERP Finance,Offshore,Freshers Training,SQL,95705
3426,Staffed,AMEA,Wells LLC,CEMS,2024-11-25,FIN,Offshore,Core HR & Payroll,T2,2025-01-17,2026-03-24,0.8,suareznatasha@example.com,Jennifer,Moss,2023-06-21,AMEA - KSA,Manager I - Delivery,07-Grade 7,SCM,Onsite,Bench,"ORC,Talent",85977
6471,Staffed,NA,Hill Inc,CEMS,2024-04-03,FIN,Onsite,Core HR & Payroll,G5,2025-07-04,2026-05-30,1.0,chasematthews@example.org,Kaylee,Robinson,2020-06-19,AMEA - KSA,Consultant I,09-Grade 9,SCM,Onsite,Freshers Training,"Core HR,Talent",90224
9088,Staffed,AMEA,"Ramos, Johnson and Hill",CEMS,2023-12-18,FIN,Offshore,"Core HR,Talent",G8,2025-07-22,2026-03-21,1.0,patrickfoster@example.com,Gregory,Rodriguez,2024-05-25,CORPORATE,Consultant II,09-Grade 9,PRGM,Offshore,On Project - Partial,"AP,AR",91005
8776,Staffed,EUK,"White, Walker and Fuller",CEMS,2024-12-08,HCM,Offshore,Core HR & Payroll,G6,2025-10-02,2026-01-20,0.6,darrenobrien@example.org,Amanda,Woods,2023-08-25,CORPORATE,Consultant I,09-Grade 9,SCM,Offshore,On Project - Fulltime,"ORC,Talent",11479
